"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value"
"SL","2017-05-01","89.1","1.0989","6.4314","Clayton Kershaw",434604,477132,"strikeout","swinging_strike",,,,,"9","Michael Morse strikes out swinging.  ","R","R","L","LAD","SF","S","null","null",0,2,2017,"0.3586","1.2714","0.4664","1.6570","null","null","null",1,6,"Top","null","null",,,518735,,"170502_034711",,,,,,,"3.5750","1.6810","null","null","null","88.4310","2518","5.7710",490482,477132,518735,408236,400284,457759,608369,641355,592808,624577,"54.7297","0.000","0.000","0.00",1,0,0
"CU","2017-05-01","71.7","0.7448","6.5396","Clayton Kershaw",434604,477132,"null","called_strike",,,,,"12","null","R","R","L","LAD","SF","S","null","null",0,1,2017,"0.0805","-1.3257","1.0069","2.7405","null","null","null",1,6,"Top","null","null",,,518735,,"170502_034634",,,,,,,"3.5750","1.6810","null","null","null","70.4360","2461","5.5050",490482,477132,518735,408236,400284,457759,608369,641355,592808,624577,"54.9933","0.000","0.000","null","null","null","null"
"FF","2017-05-01","92.7","1.1814","6.3701","Clayton Kershaw",434604,477132,"null","called_strike",,,,,"13","null","R","R","L","LAD","SF","S","null","null",0,0,2017,"-0.3082","2.1036","-0.5069","1.4052","null","null","null",1,6,"Top","null","null",,,518735,,"170502_034617",,,,,,,"3.5750","1.6810","null","null","null","91.7680","2346","6.0300",490482,477132,518735,408236,400284,457759,608369,641355,592808,624577,"54.4731","0.000","0.000","null","null","null","null"
"CU","2017-05-01","70.0","0.7547","6.5077","Clayton Kershaw",457763,477132,"field_out","hit_into_play",,,,,"11","Buster Posey flies out to center fielder Andrew Toles.  ","R","R","L","LAD","SF","X","8","fly_ball",0,0,2017,"0.2679","-1.4645","-0.0721","3.6817","null","null","null",0,6,"Top","122.88","59.87",,,518735,,"170502_034516",,,,,,,"3.4110","1.5650","331","95.2","45.1760","69.0050","2259","5.7380",490482,477132,518735,408236,400284,457759,608369,641355,592808,624577,"54.7574","0.012","0.017","0.00",1,0,0
"SL","2017-05-01","85.3","1.0235","6.4435","Clayton Kershaw",452254,477132,"grounded_into_double_play","hit_into_play",,,,,"6","Hunter Pence grounds into a double play, shortstop Corey Seager to second baseman Chase Utley to first baseman Adrian Gonzalez.   Christian Arroyo out at 2nd.  ","R","R","L","LAD","SF","X","6","ground_ball",0,1,2017,"-0.7523","1.7021","0.4343","2.6550","null","null","624414.00",1,5,"Top","111.21","150.19",,,518735,,"170502_033542",,,,,,,"3.5490","1.6270","14","95.8","-12.6330","84.6780","2101","6.0900",490482,477132,518735,408236,400284,457759,608369,641355,592808,624577,"54.4111","0.209","0.195","0.00",1,0,0
"FF","2017-05-01","92.9","0.9471","6.3563","Clayton Kershaw",452254,477132,"null","called_strike",,,,,"5","null","R","R","L","LAD","SF","S","null","null",0,0,2017,"-0.3749","2.0441","0.2419","2.2798","null","null","624414.00",1,5,"Top","null","null",,,518735,,"170502_033508",,,,,,,"3.5490","1.6270","null","null","null","92.2510","2284","6.2190",490482,477132,518735,408236,400284,457759,608369,641355,592808,624577,"54.2811","0.000","0.000","null","null","null","null"
"FF","2017-05-01","93.2","0.8387","6.4141","Clayton Kershaw",624414,477132,"single","hit_into_play_score",,,,,"4","Christian Arroyo singles on a line drive to left fielder Cody Bellinger.   Gorkys Hernandez scores.  ","R","R","L","LAD","SF","X","null","line_drive",2,2,2017,"-0.1498","2.0879","-0.6033","2.6001","null","491676.00","null",1,5,"Top","75.55","133.46",,,518735,,"170502_033424",,,,,,,"3.4110","1.5650","202","97.7","11.9550","92.7970","2270","6.2300",490482,477132,518735,408236,400284,457759,608369,641355,592808,624577,"54.2707","0.837","0.825","0.90",1,1,0
"FF","2017-05-01","93.2","0.9969","6.2976","Clayton Kershaw",624414,477132,"null","foul",,,,,"5","null","R","R","L","LAD","SF","S","null","null",2,2,2017,"0.0275","1.9557","-0.0038","2.2030","null","491676.00","null",1,5,"Top","null","null",,,518735,,"170502_033344",,,,,,,"3.4110","1.5650","null","null","null","92.9890","2227","6.1390",490482,477132,518735,408236,400284,457759,608369,641355,592808,624577,"54.3681","0.000","0.000","null","null","null","null"
"CU","2017-05-01","74.1","0.4827","6.6152","Clayton Kershaw",624414,477132,"null","foul",,,,,"7","null","R","R","L","LAD","SF","S","null","null",2,2,2017,"-0.2180","-0.9884","-0.3380","1.8086","null","491676.00","null",1,5,"Top","null","null",,,518735,,"170502_033313",,,,,,,"3.4110","1.5650","null","null","null","72.7070","2267","5.6400",490482,477132,518735,408236,400284,457759,608369,641355,592808,624577,"54.8573","0.000","0.000","null","null","null","null"
"SL","2017-05-01","89.8","0.7998","6.4161","Clayton Kershaw",624414,477132,"null","blocked_ball",,,,,"13","null","R","R","L","LAD","SF","B","null","null",1,2,2017,"0.3203","1.0962","-1.5033","-0.0786","null","491676.00","null",1,5,"Top","null","null",,,518735,,"170502_033208",,,,,,,"3.4110","1.5650","null","null","null","88.4780","2411","5.7880",490482,477132,518735,408236,400284,457759,608369,641355,592808,624577,"54.7134","0.000","0.000","null","null","null","null"
"SL","2017-05-01","89.5","0.7758","6.5981","Clayton Kershaw",624414,477132,"null","foul",,,,,"11","null","R","R","L","LAD","SF","S","null","null",1,1,2017,"0.3229","1.5133","-1.0605","2.8620","null","491676.00","null",1,5,"Top","null","null",,,518735,,"170502_033131",,,,,,,"3.4110","1.5650","null","null","null","88.7030","2421","5.8920",490482,477132,518735,408236,400284,457759,608369,641355,592808,624577,"54.6086","0.000","0.000","null","null","null","null"
"FF","2017-05-01","93.4","0.9365","6.4752","Clayton Kershaw",624414,477132,"null","foul",,,,,"2","null","R","R","L","LAD","SF","S","null","null",1,0,2017,"0.0265","2.1395","-0.1205","2.9365","null","491676.00","null",1,5,"Top","null","null",,,518735,,"170502_033102",,,,,,,"3.4110","1.5650","null","null","null","92.7460","2320","6.0830",490482,477132,518735,408236,400284,457759,608369,641355,592808,624577,"54.4154","0.000","0.000","null","null","null","null"
"FF","2017-05-01","93.3","0.8830","6.3946","Clayton Kershaw",624414,477132,"null","ball",,,,,"13","null","R","R","L","LAD","SF","B","null","null",0,0,2017,"0.1559","2.1002","-1.8159","1.4344","null","491676.00","null",1,5,"Top","null","null",,,518735,,"170502_033041",,,,,,,"3.4110","1.5650","null","null","null","92.9570","2447","6.2330",490482,477132,518735,408236,400284,457759,608369,641355,592808,624577,"54.2685","0.000","0.000","null","null","null","null"
"SL","2017-05-01","87.8","1.0568","6.4275","Clayton Kershaw",491676,477132,"single","hit_into_play_no_out",,,,,"8","Gorkys Hernandez singles on a bunt ground ball to pitcher Clayton Kershaw.  Gorkys Hernandez advances to 2nd, on a throwing error by pitcher Clayton Kershaw.  ","R","R","L","LAD","SF","X","null","ground_ball",1,0,2017,"0.3296","1.2213","-0.2290","2.0382","null","null","null",1,5,"Top","129.37","191.34",,,518735,,"170502_032950",,,,,,,"3.4110","1.5650","null","40.0","-36.0000","87.5960","2335","6.0530",490482,477132,518735,408236,400284,457759,608369,641355,592808,624577,"54.4479","0.219","0.203","0.90",1,1,0
"SL","2017-05-01","88.1","1.0091","6.5169","Clayton Kershaw",491676,477132,"null","ball",,,,,"13","null","R","R","L","LAD","SF","B","null","null",0,0,2017,"-0.0116","1.0369","-0.6670","1.1518","null","null","null",1,5,"Top","null","null",,,518735,,"170502_032927",,,,,,,"3.4110","1.5650","null","null","null","87.2520","2353","5.8500",490482,477132,518735,408236,400284,457759,608369,641355,592808,624577,"54.6527","0.000","0.000","null","null","null","null"
"CU","2017-05-01","71.7","0.7918","6.5628","Clayton Kershaw",456501,477132,"field_out","hit_into_play",,,,,"4","Johnny Cueto grounds out softly, third baseman Justin Turner to first baseman Adrian Gonzalez.  ","R","R","L","LAD","SF","X","5","ground_ball",0,2,2017,"0.2896","-1.2553","-0.2877","2.1504","null","null","null",0,5,"Top","113.64","184.08",,,"null",,"170502_032849",,,,,,,"3.3190","1.5130","null","83.0","-21.0000","null","2487","5.4064",490482,"null","null","null","null","null","null","null","null","null","55.0952","0.075","0.069","0.00",1,0,0
"FF","2017-05-01","91.2","1.0809","6.4154","Clayton Kershaw",456501,477132,"null","called_strike",,,,,"5","null","R","R","L","LAD","SF","S","null","null",0,1,2017,"0.0121","2.3279","-0.2334","2.2729","null","null","null",0,5,"Top","null","null",,,518735,,"170502_032826",,,,,,,"3.3190","1.5130","null","null","null","90.5100","2228","6.1960",490482,477132,518735,408236,400284,457759,608369,641355,592808,624577,"54.3075","0.000","0.000","null","null","null","null"
"FF","2017-05-01","92.0","1.1322","6.3815","Clayton Kershaw",456501,477132,"null","foul",,,,,"9","null","R","R","L","LAD","SF","S","null","null",0,0,2017,"-0.2985","2.2323","0.3768","2.0725","null","null","null",0,5,"Top","null","null",,,518735,,"170502_032809",,,,,,,"3.3190","1.5130","null","null","null","91.1310","2219","6.2400",490482,477132,518735,408236,400284,457759,608369,641355,592808,624577,"54.2606","0.000","0.000","null","null","null","null"
"FF","2017-05-01","92.5","1.0642","6.2576","Clayton Kershaw",453211,477132,"field_out","hit_into_play",,,,,"5","Drew Stubbs flies out to right fielder Yasiel Puig.  ","R","R","L","LAD","SF","X","9","fly_ball",0,0,2017,"-0.0109","1.8735","0.1882","2.4187","null","null","null",2,4,"Top","183.83","135.06",,,518735,,"170502_032042",,,,,,,"3.5490","1.6270","null","89.2","39.2990","93.0540","2271","6.6740",490482,477132,518735,408236,400284,457759,608369,641355,592808,624577,"53.8268","0.016","0.022","0.00",1,0,0
"FF","2017-05-01","92.9","1.2501","6.2561","Clayton Kershaw",605412,477132,"field_out","hit_into_play",,,,,"6","Joe Panik pops out to third baseman Justin Turner.  ","R","L","L","LAD","SF","X","5","popup",3,2,2017,"-0.3686","1.8523","0.7114","2.7176","null","null","null",1,4,"Top","106.98","171.37",,,"null",,"170502_032003",,,,,,,"3.4110","1.5650","null","80.0","69.0000","null","2323","6.0175",490482,"null","null","null","null","null","null","null","null","null","54.4842","0.000","0.001","0.00",1,0,0
"FF","2017-05-01","92.7","1.0640","6.3983","Clayton Kershaw",605412,477132,"null","ball",,,,,"12","null","R","L","L","LAD","SF","B","null","null",2,2,2017,"-0.1869","1.8124","0.6589","3.5815","null","null","null",1,4,"Top","null","null",,,518735,,"170502_031944",,,,,,,"3.4110","1.5650","null","null","null","92.8860","2348","6.5250",490482,477132,518735,408236,400284,457759,608369,641355,592808,624577,"53.9746","0.000","0.000","null","null","null","null"
"CU","2017-05-01","73.2","0.7935","6.5140","Clayton Kershaw",605412,477132,"null","ball",,,,,"13","null","R","L","L","LAD","SF","B","null","null",1,2,2017,"0.0599","-0.7674","-0.1265","1.0350","null","null","null",1,4,"Top","null","null",,,518735,,"170502_031928",,,,,,,"3.4110","1.5650","null","null","null","72.5450","2284","6.0590",490482,477132,518735,408236,400284,457759,608369,641355,592808,624577,"54.4438","0.000","0.000","null","null","null","null"
"CU","2017-05-01","74.4","0.7779","6.4541","Clayton Kershaw",605412,477132,"null","ball",,,,,"14","null","R","L","L","LAD","SF","B","null","null",0,2,2017,"-0.1853","-1.4008","0.3589","-0.6655","null","null","null",1,4,"Top","null","null",,,518735,,"170502_031907",,,,,,,"3.4110","1.5650","null","null","null","72.1640","2367","4.9250",490482,477132,518735,408236,400284,457759,608369,641355,592808,624577,"55.5737","0.000","0.000","null","null","null","null"
"FF","2017-05-01","92.7","1.1732","6.3286","Clayton Kershaw",605412,477132,"null","foul",,,,,"7","null","R","L","L","LAD","SF","S","null","null",0,2,2017,"-0.0392","1.9718","-0.5128","1.9655","null","null","null",1,4,"Top","null","null",,,518735,,"170502_031846",,,,,,,"3.4110","1.5650","null","null","null","92.3120","2316","6.3240",490482,477132,518735,408236,400284,457759,608369,641355,592808,624577,"54.1746","0.000","0.000","null","null","null","null"
"FF","2017-05-01","92.0","1.2155","6.3794","Clayton Kershaw",605412,477132,"null","foul",,,,,"9","null","R","L","L","LAD","SF","S","null","null",0,1,2017,"-0.4795","2.1340","0.6912","1.7463","null","null","null",1,4,"Top","null","null",,,518735,,"170502_031822",,,,,,,"3.4110","1.5650","null","null","null","91.2630","2373","6.1120",490482,477132,518735,408236,400284,457759,608369,641355,592808,624577,"54.3912","0.000","0.000","null","null","null","null"
"FF","2017-05-01","91.9","1.2299","6.2549","Clayton Kershaw",605412,477132,"null","called_strike",,,,,"9","null","R","L","L","LAD","SF","S","null","null",0,0,2017,"-0.4896","1.9590","0.5735","1.6220","null","null","null",1,4,"Top","null","null",,,518735,,"170502_031751",,,,,,,"3.4110","1.5650","null","null","null","91.6750","2347","6.3740",490482,477132,518735,408236,400284,457759,608369,641355,592808,624577,"54.1276","0.000","0.000","null","null","null","null"
"SL","2017-05-01","88.1","1.1458","6.4428","Clayton Kershaw",456488,477132,"field_out","hit_into_play",,,,,"9","Eduardo Nunez grounds out, shortstop Corey Seager to first baseman Adrian Gonzalez.  ","R","R","L","LAD","SF","X","6","ground_ball",0,0,2017,"0.1220","1.2680","0.4411","1.9953","null","null","null",0,4,"Top","111.21","150.80",,,518735,,"170502_031717",,,,,,,"3.4110","1.5650","7","100.3","-19.1700","87.1770","2395","5.8260",490482,477132,518735,408236,400284,457759,608369,641355,592808,624577,"54.6751","0.189","0.172","0.00",1,0,0
"FF","2017-05-01","93.0","1.0113","6.2661","Clayton Kershaw",434604,477132,"strikeout","swinging_strike",,,,,"6","Michael Morse strikes out swinging.  ","R","R","L","LAD","SF","S","null","null",0,2,2017,"-0.3534","1.8452","0.5833","2.4876","null","null","null",2,3,"Top","null","null",,,518735,,"170502_030820",,,,,,,"3.5490","1.6270","null","null","null","92.7790","2286","6.3270",490482,477132,518735,408236,400284,457759,608369,641355,592808,624577,"54.1771","0.000","0.000","0.00",1,0,0
"FF","2017-05-01","93.2","1.0815","6.3451","Clayton Kershaw",434604,477132,"null","swinging_strike",,,,,"1","null","R","R","L","LAD","SF","S","null","null",0,1,2017,"-0.0096","2.1357","-0.3504","3.0106","null","null","null",2,3,"Top","null","null",,,518735,,"170502_030759",,,,,,,"3.5490","1.6270","null","null","null","92.9570","2246","6.3270",490482,477132,518735,408236,400284,457759,608369,641355,592808,624577,"54.1744","0.000","0.000","null","null","null","null"
"FF","2017-05-01","93.0","1.1344","6.3457","Clayton Kershaw",434604,477132,"null","swinging_strike",,,,,"4","null","R","R","L","LAD","SF","S","null","null",0,0,2017,"-0.0639","2.0039","-0.4674","2.2595","null","null","null",2,3,"Top","null","null",,,518735,,"170502_030745",,,,,,,"3.5490","1.6270","null","null","null","92.0790","2343","6.0220",490482,477132,518735,408236,400284,457759,608369,641355,592808,624577,"54.4792","0.000","0.000","null","null","null","null"
"SL","2017-05-01","90.0","1.1351","6.4870","Clayton Kershaw",457763,477132,"home_run","hit_into_play_score",,,,,"1","Buster Posey homers (2) on a fly ball to left center field.  ","R","R","L","LAD","SF","X","null","fly_ball",2,1,2017,"0.1936","1.4179","-0.5229","3.0693","null","null","null",2,3,"Top","26.40","68.01",,,518735,,"170502_030654",,,,,,,"3.5490","1.6270","386","104.7","25.3500","89.0300","2434","5.9480",490482,477132,518735,408236,400284,457759,608369,641355,592808,624577,"54.5511","0.919","1.720","2.00",1,0,3
"SL","2017-05-01","86.8","1.0573","6.4339","Clayton Kershaw",457763,477132,"null","ball",,,,,"14","null","R","R","L","LAD","SF","B","null","null",1,1,2017,"-1.2131","2.1245","0.7696","0.8267","null","null","null",2,3,"Top","null","null",,,518735,,"170502_030631",,,,,,,"3.5490","1.6270","null","null","null","85.5580","2262","6.0160",490482,477132,518735,408236,400284,457759,608369,641355,592808,624577,"54.4889","0.000","0.000","null","null","null","null"
"FF","2017-05-01","93.6","0.9719","6.2621","Clayton Kershaw",457763,477132,"null","called_strike",,,,,"14","null","R","R","L","LAD","SF","S","null","null",1,0,2017,"-0.2449","1.9707","0.8638","1.5244","null","null","null",2,3,"Top","null","null",,,518735,,"170502_030614",,,,,,,"3.5490","1.6270","null","null","null","92.4710","2411","6.1520",490482,477132,518735,408236,400284,457759,608369,641355,592808,624577,"54.3487","0.000","0.000","null","null","null","null"
"CU","2017-05-01","73.0","0.7075","6.5244","Clayton Kershaw",457763,477132,"null","ball",,,,,"14","null","R","R","L","LAD","SF","B","null","null",0,0,2017,"-0.0081","-1.3145","0.3312","1.4330","null","null","null",2,3,"Top","null","null",,,518735,,"170502_030558",,,,,,,"3.5490","1.6270","null","null","null","71.5770","2405","5.7430",490482,477132,518735,408236,400284,457759,608369,641355,592808,624577,"54.7583","0.000","0.000","null","null","null","null"
"FF","2017-05-01","92.6","0.9686","6.2829","Clayton Kershaw",452254,477132,"field_out","hit_into_play",,,,,"6","Hunter Pence grounds out, second baseman Chase Utley to first baseman Adrian Gonzalez.  ","R","R","L","LAD","SF","X","4","ground_ball",3,2,2017,"-0.1628","1.9516","0.4917","2.2239","null","null","null",1,3,"Top","149.94","150.80",,,518735,,"170502_030513",,,,,,,"3.4110","1.5650","88","89.0","3.3690","92.3890","2299","6.3950",490482,477132,518735,408236,400284,457759,608369,641355,592808,624577,"54.1059","0.411","0.387","0.00",1,0,0
"SL","2017-05-01","90.3","1.0408","6.3969","Clayton Kershaw",452254,477132,"null","foul",,,,,"6","null","R","R","L","LAD","SF","S","null","null",3,2,2017,"0.4710","1.3402","0.4629","2.5962","null","null","null",1,3,"Top","null","null",,,518735,,"170502_030446",,,,,,,"3.4110","1.5650","null","null","null","90.0520","2393","6.0690",490482,477132,518735,408236,400284,457759,608369,641355,592808,624577,"54.4337","0.000","0.000","null","null","null","null"
"FF","2017-05-01","94.1","1.1487","6.3295","Clayton Kershaw",452254,477132,"null","ball",,,,,"13","null","R","R","L","LAD","SF","B","null","null",2,2,2017,"-0.0765","1.9963","-1.2496","1.9924","null","null","null",1,3,"Top","null","null",,,518735,,"170502_030427",,,,,,,"3.4110","1.5650","null","null","null","93.3740","2347","6.0430",490482,477132,518735,408236,400284,457759,608369,641355,592808,624577,"54.4602","0.000","0.000","null","null","null","null"
